seqnames	start	end	width	strand	nWindows	logFC.up	logFC.down	PValue	FDR	direction	best	logFC	logCPM
chr11	51598151	51599100	950	*	17	0	3	0.0748085557864002	0.637668808125832	down	303370	-0.495527712110614	-0.823310454908286
chr11	51605351	51606700	1350	*	25	0	0	0.0524935358357876	0.585656790845013	up	303506	0.475098679765948	-0.169512132152281
chr11	51614551	51615450	900	*	16	9	0	0.038707388811665	0.54751809471024	up	303553	0.88094925722638	-1.2170708598256
chr11	51615351	51616200	850	*	15	1	0	0.0468530787713943	0.571898635556148	up	303569	0.584474010163199	-0.438899372655333
chr11	51646801	51648050	1250	*	23	1	5	0.0806842274204499	0.648704189966204	down	303751	-1.7204816816424	-0.921847672225453
chr11	51804951	51806250	1300	*	24	3	2	0.072844275184539	0.635061724634791	up	303925	1.23962162914907	-1.49331344048733
chr11	51820601	51821600	1000	*	18	0	4	0.046966575884687	0.572131755086394	down	304028	-1.552809192236	-1.64552456054823
chr11	51832501	51832750	250	*	3	0	3	0.0591566973261824	0.602170071936269	down	304060	-0.706805722570389	-1.63347804612561
chr11	51898751	51899400	650	*	11	0	2	0.0133353103979888	0.420976538821009	down	304233	-1.49544260251397	-1.68615646408496
chr11	51967101	51968550	1450	*	27	2	1	0.00263674383447624	0.278154756390956	up	304323	1.7023403870646	-1.12649558913432
chr11	52076751	52077050	300	*	4	2	0	0.0862923850937933	0.660046324938184	up	304453	0.814037834298194	-1.6453536790686
chr11	52088901	52089700	800	*	14	5	1	0.0338114544657007	0.52982003702865	up	304477	0.799079359654593	-1.15236787609205
chr11	52098601	52099850	1250	*	23	0	0	0.0179073842338773	0.45452065025167	up	304509	0.366236802313187	0.949279185312604
chr11	52271951	52272900	950	*	17	6	0	0.0119654814238121	0.409100991084366	up	304844	0.598250812050123	-0.314704707091224
chr11	52272801	52273700	900	*	16	10	0	0.00246018844025041	0.272451719622473	up	304852	0.781653721247983	-0.991959869130435
chr11	52283451	52284900	1450	*	27	0	0	0.0741212355035412	0.636464611907004	up	304889	0.383399988470582	0.211999001569753
chr11	52286501	52287650	1150	*	21	4	0	0.0845643533342852	0.65649121266658	up	304935	0.631571394820193	-1.00780458236716
chr11	52324801	52324950	150	*	1	1	0	0.0242520404022986	0.487865274880493	up	305032	0.792496745758852	-1.65923107338521
chr11	52395851	52396700	850	*	14	4	0	0.0973834883613534	0.680765240621054	up	305255	0.74654174109421	-0.841226997297202
chr11	52536351	52536700	350	*	4	3	0	0.0879868998982386	0.663690439402507	up	305500	0.755234360521418	-1.67643024071537
chr11	52627401	52627750	350	*	5	0	2	0.0787872961253686	0.645345196382929	down	305593	-0.728439245425941	-1.60487831328868
chr11	52643401	52644300	900	*	16	6	5	0.00169382785770262	0.242695435186206	down	305643	-1.376231568257	-1.24698536821464
chr11	52747601	52748600	1000	*	18	0	4	0.0690372149637837	0.625509799531162	down	305817	-0.668875282466252	-1.1040421963222
chr11	52752601	52753750	1150	*	20	0	6	0.0998552974794169	0.684217596712168	down	305827	-0.942074710176487	-1.48953436273251
chr11	52786601	52786800	200	*	2	0	2	0.0460046704142915	0.569183778213646	down	305897	-1.03765496666012	-1.64084223890234
chr11	52911151	52911300	150	*	1	1	0	0.0329836650123086	0.526287772219844	up	305964	0.686307969748014	-1.70769706496262
chr11	52942351	52943200	850	*	12	3	2	0.0501212265526295	0.580119299539311	mixed	306020	0.995092096300457	-1.46549790690873
chr11	53032101	53032750	650	*	11	0	7	0.0146464097832415	0.43045706237162	down	306105	-0.620152813531792	-0.598067195153755
chr11	53091751	53092650	900	*	9	2	3	0.0228604959474726	0.480376237975708	down	306210	-1.13945356169453	-1.62586731886566
chr11	53093701	53094150	450	*	6	1	0	0.0945578615631275	0.676274905624213	up	306219	0.736766584822441	-1.57105266885145
chr11	53131401	53131800	400	*	6	5	0	0.0109178682590591	0.400024070980017	up	306268	0.886991180904362	-1.60026175683726
chr11	53299451	53300550	1100	*	20	3	0	0.00437582437439631	0.309441476547033	up	306509	1.45219781045957	-1.41308911852976
chr11	53335551	53336150	600	*	9	0	2	0.0762402115624997	0.640338522265995	down	306588	-2.66669996201367	-1.65227739935552
chr11	53477801	53479150	1350	*	25	2	2	0.0685632738312809	0.624323710169702	up	306874	0.788229027547919	-1.14382662680205
chr11	53492901	53494200	1300	*	24	2	1	0.0257901605347162	0.494943310306679	up	306980	1.22296561609166	-1.22172345363019
chr11	53504951	53505700	750	*	13	0	8	0.00610411529439351	0.341816700702829	down	307027	-1.39653870978211	-1.57608073454485
chr11	53509951	53510950	1000	*	18	2	2	0.0567297377004821	0.595689807977107	down	307049	-1.12347709200819	-1.57511089775804
chr11	53527701	53528950	1250	*	23	1	4	0.014162679980867	0.427258990751646	down	307154	-0.534875300846167	-0.0856154675971991
chr11	53632051	53632750	700	*	12	0	2	0.0223559331872091	0.479226946286499	down	307375	-0.562610849605095	-0.656170652708031
chr11	53706551	53707750	1200	*	22	4	0	0.00121833480593749	0.222299576272873	up	307450	0.679438304396551	-0.111840937806098
chr11	53763651	53764850	1200	*	22	0	6	0.0734030459515562	0.635476042997288	down	307595	-0.741253232080689	-1.34173580575449
chr11	53777751	53777900	150	*	1	0	1	0.00073586996181722	0.193069275065492	down	307637	-1.53533522287602	-1.66230916449702
chr11	54006101	54007200	1100	*	20	0	10	0.0579495132670818	0.598510108849856	down	308017	-1.0079676808245	-1.39430022665797
chr11	54055651	54057200	1550	*	29	1	0	0.0885781040548755	0.664640542553228	up	308147	0.344731157643991	0.388038781053742
chr11	54058601	54060150	1550	*	29	3	0	0.0919357105010933	0.671836923585016	up	308213	0.690223193019928	-0.765536125221325
chr11	54064751	54064900	150	*	1	1	0	0.0450626559186562	0.566124787933482	up	308260	0.628469261379464	-1.68903030057404
chr11	54067401	54068600	1200	*	22	2	0	0.0257105651218365	0.494710860874318	up	308300	0.516903604499739	-0.0855782572104679
chr11	54068501	54069700	1200	*	22	0	0	0.0515406924534646	0.583628403879663	up	308312	0.403331929439499	0.273470851557531
chr11	54115951	54116200	250	*	3	1	0	0.0359088815941216	0.536990273006852	up	308470	1.55588278064181	-1.66822556941924
chr11	54151251	54151450	200	*	2	0	2	0.00661823086939693	0.35098423598271	down	308503	-1.05065896887873	-1.64200709744813
chr11	54254101	54254650	550	*	7	0	5	0.036992994345705	0.540246484502478	down	308537	-0.657673025684079	-1.15401629158941
chr11	54256801	54257700	900	*	14	0	2	0.00179331771412028	0.244910777692851	down	308548	-0.597793099595389	-0.214648522979424
chr11	54343801	54344100	300	*	4	1	0	0.0616737627055288	0.608184939579161	up	308689	1.13631402201486	-1.61533042707187
chr11	54352001	54353000	1000	*	15	0	5	0.0800847615168579	0.647355348675211	down	308709	-0.599946452215011	-0.991634491329619
chr11	54811951	54812900	950	*	14	0	8	0.0911391993508963	0.670174192479326	down	308891	-0.622924783188567	-1.28316327956024
chr11	54812801	54813700	900	*	16	0	5	0.0341937628558238	0.531858203628534	down	308902	-0.736780622752581	-1.31831568494979
chr11	54865701	54866600	900	*	16	0	0	0.0366204930210111	0.538874909649021	up	308998	0.295731440878175	0.946981285404643
chr11	54942601	54943550	950	*	17	1	5	0.0292716210808455	0.51336505168989	down	309314	-1.59619415347331	-1.57999121396396
chr11	55162501	55163200	700	*	12	0	2	0.0526021808673845	0.585656790845013	down	309831	-1.2539856965765	-1.57089579077973
chr11	55209701	55210400	700	*	12	2	0	0.0510123460513642	0.582059137922009	up	309917	0.856023977487429	-1.28273847426573
chr11	55342051	55342450	400	*	6	1	0	0.0499726428095138	0.579397084894012	up	310060	1.16946027679476	-1.67216053156055
chr11	55419051	55420550	1500	*	28	0	0	0.0569498883969498	0.59620247200577	up	310333	0.450257186072151	-0.00973875226442685
chr11	55441451	55441950	500	*	8	3	0	0.00941674337731723	0.38309749333683	up	310381	1.37956807426677	-1.58649340953241
chr11	55459801	55460950	1150	*	21	9	0	0.0247907855329041	0.490201121013091	up	310427	1.12000917033862	-1.43498524780025
chr11	55469951	55471100	1150	*	20	2	0	0.0270452426791072	0.501894333418516	up	310513	0.549723289504634	-0.492669761232429
chr11	55492351	55493000	650	*	11	7	0	0.0159067638730575	0.438746582700502	up	310537	1.02924218154983	-1.60106109718845
chr11	55497651	55498300	650	*	11	4	0	0.0535832796714857	0.58682488431105	up	310543	1.00174196055483	-1.40627689921459
chr11	55502651	55503750	1100	*	15	0	1	0.0240484314685692	0.486947798255972	down	310579	-1.24206845525989	-1.27785570280215
chr11	55505301	55506550	1250	*	23	0	8	0.0829717949836753	0.65403811368906	down	310625	-0.710905690602584	-1.30289811280134
chr11	55539451	55539750	300	*	4	3	0	0.0410060993480653	0.554816150197969	up	310690	0.853390634992836	-1.61403839959149
chr11	55571151	55571500	350	*	5	0	2	0.0367233231566791	0.539161941150432	down	310694	-1.07248317740242	-1.4414562129803
chr11	55601401	55602150	750	*	13	0	4	0.0225690663024263	0.479695127182237	down	310710	-0.499457088994403	-0.124737585047338
chr11	55682351	55683100	750	*	13	0	2	0.0963344040921651	0.679275631618849	down	310768	-2.14631573256005	-1.62239902312907
chr11	56040701	56041500	800	*	14	0	0	0.0263811238593352	0.498462677875599	down	310865	-0.462470080916419	0.0502539672867998
chr11	56247001	56247500	500	*	8	0	5	0.00924149055377945	0.382140695900742	down	310925	-1.14185736463879	-1.63016051571517
chr11	57158801	57159400	600	*	10	0	4	0.0567564973176207	0.595783362994069	down	311035	-1.27790601420558	-1.65298613183187
chr11	57174151	57174750	600	*	10	0	4	0.0173027641810602	0.450911433386225	down	311051	-1.01964580222291	-1.57990006652081
chr11	57175401	57176300	900	*	9	0	6	0.00268852974877059	0.278738301892271	down	311059	-3.51716173183381	-0.911015896499962
chr11	57396301	57397150	850	*	15	0	6	0.0602228377747745	0.605042310684207	down	311123	-0.513852042435649	-0.420809708495412
chr11	57408951	57409800	850	*	15	7	0	0.0505250267388883	0.580374115448938	up	311142	0.617791473081703	-0.701580157334966
chr11	57508201	57508500	300	*	4	1	0	0.0981043153224626	0.6812438281893	up	311238	1.03614646805722	-1.66980837861936
chr11	57573601	57573900	300	*	4	0	1	0.0961609738314451	0.679096864617518	down	311344	-0.855884777425781	-1.65087488453037
chr11	57600501	57601600	1100	*	20	0	4	0.0726853067365243	0.634655070346513	down	311415	-0.571510939153393	-0.790907016605671
chr11	57615651	57616550	900	*	16	2	0	0.0291006775168382	0.512787548821689	up	311442	1.17921143814789	-1.49676544837303
chr11	57624101	57625050	950	*	17	2	0	0.0609778064733421	0.606734055634014	up	311490	1.02329703618991	-1.16273511853058
chr11	57669701	57671200	1500	*	27	1	1	0.0328388849081436	0.525631923671814	down	311688	-2.20990700663993	-1.64446176840281
chr11	57671101	57672600	1500	*	28	0	0	0.0322925952124791	0.523883840450448	down	311728	-0.35962883877545	0.588106589165343
chr11	57682601	57683000	400	*	6	0	1	0.0113894150935724	0.403561805458315	down	311748	-1.25291266380885	-1.29476851496736
chr11	57683251	57684300	1050	*	19	0	4	0.00334388647006957	0.291558907998739	down	311767	-0.808200209521575	-0.576339424188021
chr11	57684201	57685200	1000	*	18	0	3	0.074757640724062	0.637500427345686	down	311777	-1.05531091623625	-0.871536991760945
chr11	57687401	57688900	1500	*	28	0	4	0.0807537638704506	0.648832035366203	down	311814	-0.72799126946002	-0.807637957498824
chr11	57779451	57780700	1250	*	22	0	10	0.00371025142301236	0.294278578067424	down	312127	-0.710797187029144	-0.699970124474821
chr11	57800551	57801750	1200	*	22	0	0	0.0986938930322741	0.682258093790423	up	312221	0.362761832849595	0.259769200549161
chr11	57805351	57805550	200	*	2	0	2	0.000881852876792021	0.208382752850441	down	312257	-1.56535421794543	-1.64003493694412
chr11	57832051	57833150	1100	*	20	0	3	0.00635223763115732	0.34679784904231	down	312407	-0.542505249959693	-0.181957756732584
chr11	57833051	57834150	1100	*	20	3	0	0.0472704779274914	0.572691328297116	up	312441	0.642038740933907	-0.751367699068755
chr11	57865851	57867350	1500	*	28	0	5	0.00916395119647861	0.382140695900742	down	312570	-0.538887151184287	-0.0695901396781852
chr11	57881451	57881800	350	*	5	1	0	0.0122147924243558	0.411605890657482	up	312631	0.953079853798449	-1.50121450761503
chr11	57883701	57884800	1100	*	19	1	3	0.0479816184185657	0.573842026155682	down	312659	-0.42300413479578	0.00269847404534799
chr11	57920301	57920750	450	*	7	3	0	0.0209552871166561	0.472208331482679	up	312755	0.817099638030503	-1.55550226430823
chr11	57970501	57971350	850	*	15	0	6	0.0991644890489006	0.683256528295368	down	312927	-0.836443466256468	-1.69720986087793
chr11	57973201	57973650	450	*	5	2	0	0.0202723185072876	0.469698170555718	up	312961	1.29952774125033	-1.66218730691739
chr11	57983401	57984700	1300	*	23	6	0	0.000937481066426306	0.212399616373149	up	312988	1.8845048382394	-1.4624132635618
chr11	57998801	57999450	650	*	11	0	4	0.0666637728353761	0.61965950125779	down	313001	-1.13132021443244	-1.45614814193488
chr11	58007951	58009400	1450	*	27	0	0	0.0106288110657621	0.396028818691131	up	313019	0.327324153474919	1.31985229266133
chr11	58017951	58018950	1000	*	12	0	2	0.0878986440665184	0.663538446620493	down	313076	-1.17108243493163	-1.68188202438631
chr11	58020701	58021600	900	*	13	5	0	0.0677365637643653	0.622334853680989	up	313089	0.913952859415915	-1.6774994450873
chr11	58102951	58104050	1100	*	20	0	1	0.0736783992500256	0.635859266391763	down	313354	-0.558327307823931	-0.66392786662061
chr11	58117051	58117400	350	*	5	0	3	0.0834882032921901	0.654741559581087	down	313388	-1.1653374143805	-1.66954410968261
chr11	58129101	58130150	1050	*	19	4	1	0.0237191849644808	0.485373662135244	up	313422	1.17335425298276	-1.40010719908011
chr11	58198601	58199450	850	*	10	0	4	0.037379690401676	0.542024829090325	down	313518	-0.994617078971129	-1.65333500164048
chr11	58210551	58212000	1450	*	25	0	11	1.92852299207548e-06	0.0173915486714509	down	313574	-0.682750095994925	0.632822635450481
chr11	58275551	58275850	300	*	4	0	3	0.0686110349475194	0.624495501866764	down	313696	-0.991426178689494	-1.66394469130547
chr11	58286351	58286750	400	*	5	2	0	0.0148637025942842	0.432052885565482	up	313699	1.4080399363028	-1.68040454107418
chr11	58301901	58303400	1500	*	28	0	0	0.0444001553078189	0.564265435713135	up	313744	0.289980775024874	1.47350853612784
chr11	58904701	58906100	1400	*	26	3	3	0.0943633241148062	0.676038497670262	up	314152	1.26862665641697	-1.69258755193546
chr11	58938651	58939700	1050	*	19	0	0	0.0421409275845523	0.557884987965175	down	314251	-0.252265694594225	1.52591316016213
chr11	59009451	59010000	550	*	9	8	0	0.0374551987989072	0.542116941251774	up	314516	1.16336325930827	-1.62183305944509
chr11	59015051	59015700	650	*	11	0	11	0.00264817717554249	0.278173774352807	down	314522	-0.763006639663969	-0.972694662981744
chr11	59135251	59136350	1100	*	20	2	2	0.0474976589868466	0.573168644728047	up	314618	1.14680735182712	-1.24118128044917
chr11	59162651	59163600	950	*	17	3	1	0.0428775228365793	0.559776837956716	up	314659	0.743888043571909	-1.22464086013402
chr11	59177051	59178600	1550	*	29	0	7	0.000585331106318418	0.176930653170561	down	314745	-3.48918786940232	-1.29735343379934
chr11	59191001	59191900	900	*	16	2	0	0.0618244718045757	0.608566983867352	up	314784	0.612574246635964	-0.559510122938882
chr11	59191801	59192700	900	*	16	2	1	0.0442233687288803	0.56335523277282	up	314799	0.483925655251562	0.143599381663425
chr11	59209301	59210450	1150	*	21	0	8	0.00983678286012389	0.386496930310687	down	314889	-1.39192525291669	-1.50542006197345
chr11	59218301	59219650	1350	*	20	7	0	0.0423614339463536	0.558129565705897	up	314905	1.01793355697139	-1.45860034940813
chr11	59227201	59228300	1100	*	20	0	3	0.0713471849591392	0.631504473628953	down	314921	-1.00081265978129	-1.36578488540972
chr11	59261001	59261500	500	*	8	3	0	0.0249086773946735	0.490648237344758	up	315052	0.751394160543342	-0.917789316593464
chr11	59264551	59265750	1200	*	22	0	1	0.010068284327099	0.389637239463768	down	315083	-0.66473573413033	-0.528057778291309
chr11	59283601	59284900	1300	*	24	4	2	0.0873246628182801	0.662129536111063	up	315170	0.750927341985242	-1.39520782230447
chr11	59300201	59300750	550	*	9	0	2	0.0935035594200992	0.674246269191348	down	315274	-1.69541252995398	-1.39135690941398
chr11	59305351	59306700	1350	*	25	0	4	0.0352546899891753	0.534841831017089	down	315339	-1.07144358471484	-0.639457587190834
chr11	59311151	59312500	1350	*	25	7	0	0.0597003389268151	0.603037044705881	up	315426	0.987352846958368	-1.6038679313459
chr11	59324801	59325050	250	*	2	1	0	0.0661352642948951	0.618601749085835	up	315466	0.873927259108289	-1.67922243714611
chr11	59384051	59385050	1000	*	18	4	0	0.000234015064724808	0.124460267988846	up	315725	0.993365872247317	-0.603294161010572
chr11	59418551	59418950	400	*	5	4	0	0.00679788888733446	0.352454169812377	up	315823	1.20791694470557	-1.63140135289251
chr11	59493351	59494000	650	*	7	0	2	0.00856136263799474	0.373828932713791	down	315975	-1.45983260829102	-1.68849016403727
chr11	59623951	59624650	700	*	12	1	0	0.0150888286966423	0.433439702687847	up	316159	1.05717302927745	-1.29659418153208
chr11	59632951	59633750	800	*	13	0	6	0.0223227099682308	0.47921764045407	down	316172	-0.937357896637269	-0.720014045189822
chr11	59633751	59634600	850	*	15	4	0	0.0173761665603834	0.451164298464964	up	316190	0.733486311624164	-1.18745633561497
chr11	59655451	59655900	450	*	5	0	1	0.00235040827600689	0.269656289615692	down	316221	-3.84231115466687	-1.66019326837979
chr11	59663401	59664650	1250	*	21	0	0	0.0470969103215004	0.572625866391493	down	316290	-0.336631424028932	1.08165216054572
chr11	59671001	59671450	450	*	5	2	0	0.0725269170860749	0.63455800949076	up	316324	0.938669924233581	-1.68201194031652
chr11	59885201	59886150	950	*	17	2	0	0.0305815283280859	0.517527339674502	down	316656	-0.483790310660962	0.0781499043594243
chr11	59893251	59893750	500	*	8	0	2	0.0653707841940746	0.61675961569225	down	316694	-0.853634242852733	-1.51302886344788
chr11	59908051	59909150	1100	*	20	0	4	0.061652613911279	0.608184939579161	down	316764	-0.561050928936307	-0.55616477103362
